sentence,sentiment
"कितने बेवकूफ हैं वो लोग जो सोच रहे हैं जातीय जनगणना से उनको फायदा होगा, और हम लोग उसका विरोध कर रहे हैं तो हम कलाकारों की भी जाति नज़र आ रही है, अरे बाबू हम कलाकार हैं, जाति नहीं भाव देखते हैं, भाव समझते हैं, भाव पढ़ते हैं, नवरस की पढ़ाई की है हमने, हर प्रकार के भाव जानते हैं, कौन इंसान क्या सोच रहा है क्या कर रहा है वो इंसान के भाव देखकर पकड़ लेते हैं, जाति पूछने और जानने की ज़रूरत नहीं होती है, क्या समझ रहे हो तुम लोग? किस गलतफहमी में जी रहे हो? हम लोग का कोई जाति नहीं होता भाई, हम लोग इंसान के भाव से उसकी अच्छी बुरी नियत का पता लगा लेते हैं।  तुम लोगों की भलाई के लिये ही बोल रहे हैं, अब भी समय है चेत जाओ सम्भल जाओ नहीं तो बाद में खुद आकर कहोगे, भैया भैया सरकार ये नहीं दे रही है ये नहीं कर रही है, एक ठो वीडियो बना  न, तब पूछेंगे कि क्या हुआ? नेता लोग अधिकार नहीं दिया अभी तक",negative
🙈🙉🙊 साला जनता   मादरचोद है   जो  की अगर अपना बेटा ऐसा गलती करता है तो बाप बचता है  शर्म नही है की ओकरो  बेटी है,negative
गांव के माटी और हवा में बड़ी दम होता है।,positive
Kon sal ye bana tha bhye,positive
Lajawab vioce thnku for supporting,positive
भाई मोदी जी को मोरे को दाना डालना महंगा🦆🦆🦆 पर गया...... 🤣🤣😍🤣🤣,negative
आहाँके बाबूजी की करे छथिन? ये सही वाक्य है क्या सर ?,positive
"U proved that ""gav ka launda v sb kuch kr skta hai"" #Motivation #Sry4 the....'launda' word",positive
भैया धोनी का नाम सम्मान से लीजिए क्योंकि धोनी ने देश के लिए बहुत कुछ किया है please bhaiya I miss you dhoni sir ji ☹🙏🙏🙏🙏,positive
ये वीडियो आपको कैसा लगा कॉमेंट करके ज़रूर बताइएगा। और साथ ही वीडियो को लाइक भी कीजिएगा और अगर पहली बार इस चैनल पे आए है तो भैया जी सब्सक्राइब भी कर ही दीजिए ठीक है। धन्यवाद।,positive
"Jai jawan, jai kisan , jai weyagyan",positive
मुझे याद है जब एनटीपीसी और रेलवे ग्रुप डी का एप्लीकेशन आया था तब मेरे पड़ोस में एक लड़के का शादी था आज उसके बच्चे भी स्कूल जाने लगे लेकिन हमारा पेपर नहीं हुआ।#speakupforsscrailwaystudents #speakupforsscrailwaystudents,negative
गजब तरीका  शानदार स्क्रिप्ट System पर चोट🔥🔥🎉,positive
Patna me femash coaching. Khan sir gs research center Patna,positive
Bahut der se wait kr rhe the,negative
बिहारी मतलब समाज को आइना दिखाना बहुत अच्छा भईया,positive
Kya bhiya Aap log Bhi lutre coaching Ka Ad kijye ga yha 90 hazar rupya managa jata hai garib Ka Bacha Kha de paye ga,negative
😂😂😂😂😂😂bilkul sahi. Talent = toilet Money= Honey,negative
"बहुत कुछ है इस फिल्म में... बिहारी मानसिकता, परिस्थिति, प्रतिभा और बहुत कुछ... बधाई!",positive
Aapke iss video ko PMO ke twitter handle pe tag kar diya hai maine. Aap bhi chahe toh isko tag kar dein. Kuch umeed ki aasha kar sakte hain iss se.,positive
बहुत सुंदर रचना। भविष्य की शुभकामनाएं।,positive
👊🦁⚔️🚩 *गजब के पत्ते बाँटे हैं* *एक तरफ तीन इक्के हैं* *मोदी...योगी...शाह* *और* *दूसरी तरफ* *एक बेगम..एक जोकर और ढेर सारे गुलाम!*😝😝   *⛳‼️ हिंदू एक ब्रांड ‼️⛳* *👊👊रामभक्त R.S.बजरंगी🦁⚔️🚩*,negative
Mst bhaiya jiiii,positive
Jai mata di 🙏🙏🙏🙏,positive
Bihar ko app ke jaise logo ki jarurat hai sir❤️❤️❤️❤️❤️❤️  From Bihar (patna)❤️,positive
Kaise ?,negative
ये डॉक्टर नहीं ढोंगी है कपड़े के उपर बीपी नहीं नपा जाता है 🙏🙏🙏🙏,negative
Jai mata di ....mata raani jai ho,positive
jai maa gurge,positive
2020 mein kaun kaun Sun Raha hai,positive
जहानाबाद जिला के बराबर पहाड़ पे क्यो नही वीडियो बनाते हो।,negative
इतने सीरियस बात पर भी dislike जरूर तलवे चाटने वाले अन्धभक्त होंगें जिसके पास सोचने समझने की शक्ति खत्म हो गया है ।।,negative
Jay ho Jay ho,positive
Bilkul sahi bole bhaiya samaj ka satyanash hote ja rha  Rapist sb ko mc sb ko bich road pe goli marna cahie jaisa dubai me hota h   Bloody rapist 😠,negative
खैनी खाना गलत बात है।,positive
Bhaiya ye 4 saal se scam chal rha army wala ka,negative
Society ki reality.. Mast acting  ❤,positive
"Aap Log Right Wing Hai, Jisme Rashtriyata Nazar Aati Hai. ⚠️Wahi (Bihari No.1) Leftist Hai. Bihari No.1 Money Minded Hai. Uska Sachchai Samne Aa Gaya Isiliye Logon Ne Comment Kiya Jisse Bahut Fazihat Hui Super 30 Ko Lekar. 🙏💋For Magdhi Boys Channel Nation First. Isiliye Aap Logon Nein Dhoni Ki Tarif Ki Wahi Bihar No.1 Channel Nein Dhoni Ko Lekar Negative Baat Ki Thi. Best Wishes:-)",mix
"सारी बहनों और बेटियों से कहना चाहूंगा कोई भी हांथ लगाए बिना आपके मर्जी के तो वहीं काट के रख दो, जो होगा देखा जायेगा🙏🏻🙏🏻",negative
Ek bihari 100 per bhari❤❤❤❤,positive
Direction is top notch yugal bhaiya ❤️ bahot badhiya aur sundar tareeke se prastut kii gayi short film,positive
Govind Maharaj ki poora Katha jhumar chahie Mujhe,neutral
खान sr जिंदाबाद थे जिंदाबाद है जिंदाबाद रहेंगे। एक लाइक खान सर के लिए। जय हिन्द,positive
मुझे जरूरत पड़ने वाली है जल्द ही तो सम्पर्क जरूर करेंगे🙏🏻,positive
Maithili Thakur ka gaana sbhi sune,positive
निकले है कुछ लोग खान सर की शख्शियत बिगाड़ने !जिनके खुद के किरदार मरम्मत मांग रहे है 🙏 ##khan sir  #Khan sir jindabad,positive
"बिहार पुलिस शर्म करो शर्म करो,,,,",negative
